DateTime,Area,Rainfall (mm/hr),Precipitation Type,Month
1/22/2025 11:00,Sample Area,0,No rainfall,1
1/22/2025 12:00,Sample Area,0,No rainfall,1
1/22/2025 13:00,Sample Area,0,No rainfall,1
1/22/2025 14:00,Sample Area,0,No rainfall,1
1/22/2025 15:00,Sample Area,0,No rainfall,1
1/22/2025 16:00,Sample Area,0,No rainfall,1
1/22/2025 17:00,Sample Area,0,No rainfall,1
1/22/2025 18:00,Sample Area,0,No rainfall,1
1/22/2025 19:00,Sample Area,0,No rainfall,1
1/22/2025 20:00,Sample Area,0,No rainfall,1
1/22/2025 21:00,Sample Area,0,No rainfall,1
1/22/2025 22:00,Sample Area,0,No rainfall,1
1/22/2025 23:00,Sample Area,0,No rainfall,1
1/23/2025 0:00,Sample Area,0,No rainfall,1
1/23/2025 1:00,Sample Area,0,No rainfall,1
1/23/2025 2:00,Sample Area,0,No rainfall,1
1/23/2025 3:00,Sample Area,0,No rainfall,1
1/23/2025 4:00,Sample Area,0,No rainfall,1
1/23/2025 5:00,Sample Area,0.21,Slight,1
1/23/2025 6:00,Sample Area,0,No rainfall,1
1/23/2025 7:00,Sample Area,0,No rainfall,1
1/23/2025 8:00,Sample Area,0.43,Slight,1
1/23/2025 9:00,Sample Area,0,No rainfall,1
1/23/2025 10:00,Sample Area,0.44,Slight,1
1/23/2025 11:00,Sample Area,0,No rainfall,1
1/23/2025 12:00,Sample Area,0,No rainfall,1
1/23/2025 13:00,Sample Area,0,No rainfall,1
1/23/2025 14:00,Sample Area,0,No rainfall,1
1/23/2025 15:00,Sample Area,0,No rainfall,1
1/23/2025 16:00,Sample Area,0,No rainfall,1
1/23/2025 17:00,Sample Area,0.34,Slight,1
1/23/2025 18:00,Sample Area,0,No rainfall,1
1/23/2025 19:00,Sample Area,0,No rainfall,1
1/23/2025 20:00,Sample Area,0,No rainfall,1
1/23/2025 21:00,Sample Area,0,No rainfall,1
1/23/2025 22:00,Sample Area,0,No rainfall,1
1/23/2025 23:00,Sample Area,0,No rainfall,1
1/24/2025 0:00,Sample Area,0,No rainfall,1
1/24/2025 1:00,Sample Area,0,No rainfall,1
1/24/2025 2:00,Sample Area,0,No rainfall,1
1/24/2025 3:00,Sample Area,0,No rainfall,1
1/24/2025 4:00,Sample Area,0,No rainfall,1
1/24/2025 5:00,Sample Area,0,No rainfall,1
1/24/2025 6:00,Sample Area,0.53,Moderate,1
1/24/2025 7:00,Sample Area,0,No rainfall,1
1/24/2025 8:00,Sample Area,0,No rainfall,1
1/24/2025 9:00,Sample Area,0,No rainfall,1
1/24/2025 10:00,Sample Area,0,No rainfall,1
1/24/2025 11:00,Sample Area,0,No rainfall,1
1/24/2025 12:00,Sample Area,0,No rainfall,1
1/24/2025 13:00,Sample Area,0,No rainfall,1
1/24/2025 14:00,Sample Area,0,No rainfall,1
1/24/2025 15:00,Sample Area,0,No rainfall,1
1/24/2025 16:00,Sample Area,0,No rainfall,1
1/24/2025 17:00,Sample Area,0,No rainfall,1
1/24/2025 18:00,Sample Area,0,No rainfall,1
1/24/2025 19:00,Sample Area,0,No rainfall,1
1/24/2025 20:00,Sample Area,0,No rainfall,1
1/24/2025 21:00,Sample Area,0,No rainfall,1
1/24/2025 22:00,Sample Area,0.82,Moderate,1
1/24/2025 23:00,Sample Area,0,No rainfall,1
1/25/2025 0:00,Sample Area,0,No rainfall,1
1/25/2025 1:00,Sample Area,0,No rainfall,1
1/25/2025 2:00,Sample Area,0,No rainfall,1
1/25/2025 3:00,Sample Area,0,No rainfall,1
1/25/2025 4:00,Sample Area,0,No rainfall,1
1/25/2025 5:00,Sample Area,0,No rainfall,1
1/25/2025 6:00,Sample Area,0,No rainfall,1
1/25/2025 7:00,Sample Area,0,No rainfall,1
1/25/2025 8:00,Sample Area,0,No rainfall,1
1/25/2025 9:00,Sample Area,0,No rainfall,1
1/25/2025 10:00,Sample Area,0,No rainfall,1
1/25/2025 11:00,Sample Area,0,No rainfall,1
1/25/2025 12:00,Sample Area,0,No rainfall,1
1/25/2025 13:00,Sample Area,0,No rainfall,1
1/25/2025 14:00,Sample Area,0,No rainfall,1
1/25/2025 15:00,Sample Area,0,No rainfall,1
1/25/2025 16:00,Sample Area,0,No rainfall,1
1/25/2025 17:00,Sample Area,0.51,Moderate,1
1/25/2025 18:00,Sample Area,0,No rainfall,1
1/25/2025 19:00,Sample Area,0,No rainfall,1
1/25/2025 20:00,Sample Area,0,No rainfall,1
1/25/2025 21:00,Sample Area,0,No rainfall,1
1/25/2025 22:00,Sample Area,0,No rainfall,1
1/25/2025 23:00,Sample Area,0,No rainfall,1
1/26/2025 0:00,Sample Area,0,No rainfall,1
1/26/2025 1:00,Sample Area,0.02,Slight,1
1/26/2025 2:00,Sample Area,0,No rainfall,1
1/26/2025 3:00,Sample Area,0,No rainfall,1
1/26/2025 4:00,Sample Area,0,No rainfall,1
1/26/2025 5:00,Sample Area,0,No rainfall,1
1/26/2025 6:00,Sample Area,0,No rainfall,1
1/26/2025 7:00,Sample Area,0,No rainfall,1
1/26/2025 8:00,Sample Area,0,No rainfall,1
1/26/2025 9:00,Sample Area,0,No rainfall,1
1/26/2025 10:00,Sample Area,0,No rainfall,1
1/26/2025 11:00,Sample Area,0,No rainfall,1
1/26/2025 12:00,Sample Area,0,No rainfall,1
1/26/2025 13:00,Sample Area,0.02,Slight,1
1/26/2025 14:00,Sample Area,0,No rainfall,1
1/26/2025 15:00,Sample Area,0,No rainfall,1
1/26/2025 16:00,Sample Area,0,No rainfall,1
1/26/2025 17:00,Sample Area,0,No rainfall,1
1/26/2025 18:00,Sample Area,0,No rainfall,1
1/26/2025 19:00,Sample Area,0,No rainfall,1
1/26/2025 20:00,Sample Area,0,No rainfall,1
1/26/2025 21:00,Sample Area,0.18,Slight,1
1/26/2025 22:00,Sample Area,0,No rainfall,1
1/26/2025 23:00,Sample Area,0,No rainfall,1
1/27/2025 0:00,Sample Area,0,No rainfall,1
1/27/2025 1:00,Sample Area,0.18,Slight,1
1/27/2025 2:00,Sample Area,0,No rainfall,1
1/27/2025 3:00,Sample Area,0.64,Moderate,1
1/27/2025 4:00,Sample Area,0,No rainfall,1
1/27/2025 5:00,Sample Area,0,No rainfall,1
1/27/2025 6:00,Sample Area,0,No rainfall,1
1/27/2025 7:00,Sample Area,0,No rainfall,1
1/27/2025 8:00,Sample Area,0,No rainfall,1
1/27/2025 9:00,Sample Area,0,No rainfall,1
1/27/2025 10:00,Sample Area,0,No rainfall,1
1/27/2025 11:00,Sample Area,0,No rainfall,1
1/27/2025 12:00,Sample Area,0,No rainfall,1
1/27/2025 13:00,Sample Area,0,No rainfall,1
1/27/2025 14:00,Sample Area,0,No rainfall,1
1/27/2025 15:00,Sample Area,0,No rainfall,1
1/27/2025 16:00,Sample Area,0,No rainfall,1
1/27/2025 17:00,Sample Area,0,No rainfall,1
1/27/2025 18:00,Sample Area,0,No rainfall,1
1/27/2025 19:00,Sample Area,0,No rainfall,1
1/27/2025 20:00,Sample Area,0,No rainfall,1
1/27/2025 21:00,Sample Area,0,No rainfall,1
1/27/2025 22:00,Sample Area,0,No rainfall,1
1/27/2025 23:00,Sample Area,0,No rainfall,1
1/28/2025 0:00,Sample Area,0,No rainfall,1
1/28/2025 1:00,Sample Area,0.44,Slight,1
1/28/2025 2:00,Sample Area,0,No rainfall,1
1/28/2025 3:00,Sample Area,0,No rainfall,1
1/28/2025 4:00,Sample Area,0,No rainfall,1
1/28/2025 5:00,Sample Area,0,No rainfall,1
1/28/2025 6:00,Sample Area,0,No rainfall,1
1/28/2025 7:00,Sample Area,0,No rainfall,1
1/28/2025 8:00,Sample Area,0,No rainfall,1
1/28/2025 9:00,Sample Area,0,No rainfall,1
1/28/2025 10:00,Sample Area,0,No rainfall,1
1/28/2025 11:00,Sample Area,0,No rainfall,1
1/28/2025 12:00,Sample Area,0,No rainfall,1
1/28/2025 13:00,Sample Area,0.52,Moderate,1
1/28/2025 14:00,Sample Area,0,No rainfall,1
1/28/2025 15:00,Sample Area,0,No rainfall,1
1/28/2025 16:00,Sample Area,0,No rainfall,1
1/28/2025 17:00,Sample Area,0,No rainfall,1
1/28/2025 18:00,Sample Area,0,No rainfall,1
1/28/2025 19:00,Sample Area,0,No rainfall,1
1/28/2025 20:00,Sample Area,0,No rainfall,1
1/28/2025 21:00,Sample Area,0,No rainfall,1
1/28/2025 22:00,Sample Area,0,No rainfall,1
1/28/2025 23:00,Sample Area,0,No rainfall,1
1/29/2025 0:00,Sample Area,0.8,Moderate,1
1/29/2025 1:00,Sample Area,0,No rainfall,1
1/29/2025 2:00,Sample Area,0,No rainfall,1
1/29/2025 3:00,Sample Area,0,No rainfall,1
1/29/2025 4:00,Sample Area,0,No rainfall,1
1/29/2025 5:00,Sample Area,0,No rainfall,1
1/29/2025 6:00,Sample Area,0,No rainfall,1
1/29/2025 7:00,Sample Area,0,No rainfall,1
1/29/2025 8:00,Sample Area,0,No rainfall,1
1/29/2025 9:00,Sample Area,0,No rainfall,1
1/29/2025 10:00,Sample Area,0,No rainfall,1
1/29/2025 11:00,Sample Area,0,No rainfall,1
1/29/2025 12:00,Sample Area,0,No rainfall,1
1/29/2025 13:00,Sample Area,0,No rainfall,1
1/29/2025 14:00,Sample Area,0,No rainfall,1
1/29/2025 15:00,Sample Area,0,No rainfall,1
1/29/2025 16:00,Sample Area,0,No rainfall,1
1/29/2025 17:00,Sample Area,0,No rainfall,1
1/29/2025 18:00,Sample Area,0,No rainfall,1
1/29/2025 19:00,Sample Area,0,No rainfall,1
1/29/2025 20:00,Sample Area,0,No rainfall,1
1/29/2025 21:00,Sample Area,0,No rainfall,1
1/29/2025 22:00,Sample Area,0,No rainfall,1
1/29/2025 23:00,Sample Area,0,No rainfall,1
1/30/2025 0:00,Sample Area,0,No rainfall,1
1/30/2025 1:00,Sample Area,0,No rainfall,1
1/30/2025 2:00,Sample Area,0,No rainfall,1
1/30/2025 3:00,Sample Area,0,No rainfall,1
1/30/2025 4:00,Sample Area,0,No rainfall,1
1/30/2025 5:00,Sample Area,0,No rainfall,1
1/30/2025 6:00,Sample Area,0.19,Slight,1
1/30/2025 7:00,Sample Area,0,No rainfall,1
1/30/2025 8:00,Sample Area,0,No rainfall,1
1/30/2025 9:00,Sample Area,0,No rainfall,1
1/30/2025 10:00,Sample Area,0,No rainfall,1
1/30/2025 11:00,Sample Area,0,No rainfall,1
1/30/2025 12:00,Sample Area,0.16,Slight,1
1/30/2025 13:00,Sample Area,0,No rainfall,1
1/30/2025 14:00,Sample Area,0,No rainfall,1
1/30/2025 15:00,Sample Area,0,No rainfall,1
1/30/2025 16:00,Sample Area,0,No rainfall,1
1/30/2025 17:00,Sample Area,0,No rainfall,1
1/30/2025 18:00,Sample Area,0,No rainfall,1
1/30/2025 19:00,Sample Area,0,No rainfall,1
1/30/2025 20:00,Sample Area,0,No rainfall,1
1/30/2025 21:00,Sample Area,0,No rainfall,1
1/30/2025 22:00,Sample Area,0,No rainfall,1
1/30/2025 23:00,Sample Area,0,No rainfall,1
1/31/2025 0:00,Sample Area,0,No rainfall,1
2/1/2025 0:00,Sample Area,0,No rainfall,2
2/1/2025 1:00,Sample Area,0,No rainfall,2
2/1/2025 2:00,Sample Area,1.05,Moderate,2
2/1/2025 3:00,Sample Area,0.18,Slight,2
2/1/2025 4:00,Sample Area,0.87,Moderate,2
2/1/2025 5:00,Sample Area,1.16,Moderate,2
2/1/2025 6:00,Sample Area,0,No rainfall,2
2/1/2025 7:00,Sample Area,0.66,Moderate,2
2/1/2025 8:00,Sample Area,1.08,Moderate,2
2/1/2025 9:00,Sample Area,0,No rainfall,2
2/1/2025 10:00,Sample Area,0,No rainfall,2
2/1/2025 11:00,Sample Area,0,No rainfall,2
2/1/2025 12:00,Sample Area,0,No rainfall,2
2/1/2025 13:00,Sample Area,0,No rainfall,2
2/1/2025 14:00,Sample Area,0,No rainfall,2
2/1/2025 15:00,Sample Area,0,No rainfall,2
2/1/2025 16:00,Sample Area,0,No rainfall,2
2/1/2025 17:00,Sample Area,0,No rainfall,2
2/1/2025 18:00,Sample Area,1.13,Moderate,2
2/1/2025 19:00,Sample Area,0,No rainfall,2
2/1/2025 20:00,Sample Area,0.4,Slight,2
2/1/2025 21:00,Sample Area,0,No rainfall,2
2/1/2025 22:00,Sample Area,0,No rainfall,2
2/1/2025 23:00,Sample Area,0,No rainfall,2
2/2/2025 0:00,Sample Area,0,No rainfall,2
2/2/2025 1:00,Sample Area,0,No rainfall,2
2/2/2025 2:00,Sample Area,0,No rainfall,2
2/2/2025 3:00,Sample Area,0,No rainfall,2
2/2/2025 4:00,Sample Area,0,No rainfall,2
2/2/2025 5:00,Sample Area,0,No rainfall,2
2/2/2025 6:00,Sample Area,0,No rainfall,2
2/2/2025 7:00,Sample Area,0,No rainfall,2
2/2/2025 8:00,Sample Area,0,No rainfall,2
2/2/2025 9:00,Sample Area,0,No rainfall,2
2/2/2025 10:00,Sample Area,0.18,Slight,2
2/2/2025 11:00,Sample Area,0,No rainfall,2
2/2/2025 12:00,Sample Area,1.45,Moderate,2
2/2/2025 13:00,Sample Area,0,No rainfall,2
2/2/2025 14:00,Sample Area,0,No rainfall,2
2/2/2025 15:00,Sample Area,0,No rainfall,2
2/2/2025 16:00,Sample Area,0,No rainfall,2
2/2/2025 17:00,Sample Area,0,No rainfall,2
2/2/2025 18:00,Sample Area,0,No rainfall,2
2/2/2025 19:00,Sample Area,0,No rainfall,2
2/2/2025 20:00,Sample Area,0,No rainfall,2
2/2/2025 21:00,Sample Area,0.48,Slight,2
2/2/2025 22:00,Sample Area,0,No rainfall,2
2/2/2025 23:00,Sample Area,0.36,Slight,2
2/3/2025 0:00,Sample Area,0,No rainfall,2
2/3/2025 1:00,Sample Area,0,No rainfall,2
2/3/2025 2:00,Sample Area,0,No rainfall,2
2/3/2025 3:00,Sample Area,0,No rainfall,2
2/3/2025 4:00,Sample Area,1.19,Moderate,2
2/3/2025 5:00,Sample Area,0,No rainfall,2
2/3/2025 6:00,Sample Area,0,No rainfall,2
2/3/2025 7:00,Sample Area,0.64,Moderate,2
2/3/2025 8:00,Sample Area,0,No rainfall,2
2/3/2025 9:00,Sample Area,0,No rainfall,2
2/3/2025 10:00,Sample Area,0,No rainfall,2
2/3/2025 11:00,Sample Area,0,No rainfall,2
2/3/2025 12:00,Sample Area,0,No rainfall,2
2/3/2025 13:00,Sample Area,0,No rainfall,2
2/3/2025 14:00,Sample Area,0,No rainfall,2
2/3/2025 15:00,Sample Area,0,No rainfall,2
2/3/2025 16:00,Sample Area,0,No rainfall,2
2/3/2025 17:00,Sample Area,0.44,Slight,2
2/3/2025 18:00,Sample Area,0,No rainfall,2
2/3/2025 19:00,Sample Area,0,No rainfall,2
2/3/2025 20:00,Sample Area,0,No rainfall,2
2/3/2025 21:00,Sample Area,0,No rainfall,2
2/3/2025 22:00,Sample Area,0,No rainfall,2
2/3/2025 23:00,Sample Area,0,No rainfall,2
2/4/2025 0:00,Sample Area,0,No rainfall,2
2/4/2025 1:00,Sample Area,0.22,Slight,2
2/4/2025 2:00,Sample Area,0,No rainfall,2
2/4/2025 3:00,Sample Area,0,No rainfall,2
2/4/2025 4:00,Sample Area,0,No rainfall,2
2/4/2025 5:00,Sample Area,0,No rainfall,2
2/4/2025 6:00,Sample Area,0,No rainfall,2
2/4/2025 7:00,Sample Area,0,No rainfall,2
2/4/2025 8:00,Sample Area,0,No rainfall,2
2/4/2025 9:00,Sample Area,0,No rainfall,2
2/4/2025 10:00,Sample Area,0.73,Moderate,2
2/4/2025 11:00,Sample Area,0,No rainfall,2
2/4/2025 12:00,Sample Area,0,No rainfall,2
2/4/2025 13:00,Sample Area,0,No rainfall,2
2/4/2025 14:00,Sample Area,0,No rainfall,2
2/4/2025 15:00,Sample Area,0,No rainfall,2
2/4/2025 16:00,Sample Area,0,No rainfall,2
2/4/2025 17:00,Sample Area,0,No rainfall,2
2/4/2025 18:00,Sample Area,0,No rainfall,2
2/4/2025 19:00,Sample Area,0,No rainfall,2
2/4/2025 20:00,Sample Area,0,No rainfall,2
2/4/2025 21:00,Sample Area,0,No rainfall,2
2/4/2025 22:00,Sample Area,1.65,Moderate,2
2/4/2025 23:00,Sample Area,0,No rainfall,2
2/5/2025 0:00,Sample Area,0,No rainfall,2
2/5/2025 1:00,Sample Area,1.26,Moderate,2
2/5/2025 2:00,Sample Area,0,No rainfall,2
2/5/2025 3:00,Sample Area,0,No rainfall,2
2/5/2025 4:00,Sample Area,0,No rainfall,2
2/5/2025 5:00,Sample Area,0,No rainfall,2
2/5/2025 6:00,Sample Area,0.34,Slight,2
2/5/2025 7:00,Sample Area,0,No rainfall,2
2/5/2025 8:00,Sample Area,1.85,Moderate,2
2/5/2025 9:00,Sample Area,0,No rainfall,2
2/5/2025 10:00,Sample Area,0.93,Moderate,2
2/5/2025 11:00,Sample Area,0,No rainfall,2
2/5/2025 12:00,Sample Area,1.33,Moderate,2
2/5/2025 13:00,Sample Area,1.68,Moderate,2
2/5/2025 14:00,Sample Area,0,No rainfall,2
2/5/2025 15:00,Sample Area,0,No rainfall,2
2/5/2025 16:00,Sample Area,0,No rainfall,2
2/5/2025 17:00,Sample Area,1.57,Moderate,2
2/5/2025 18:00,Sample Area,0,No rainfall,2
2/5/2025 19:00,Sample Area,0,No rainfall,2
2/5/2025 20:00,Sample Area,0.47,Slight,2
2/5/2025 21:00,Sample Area,0,No rainfall,2
2/5/2025 22:00,Sample Area,0,No rainfall,2
2/5/2025 23:00,Sample Area,0,No rainfall,2
2/6/2025 0:00,Sample Area,0,No rainfall,2
2/6/2025 1:00,Sample Area,0,No rainfall,2
2/6/2025 2:00,Sample Area,0,No rainfall,2
2/6/2025 3:00,Sample Area,0,No rainfall,2
2/6/2025 4:00,Sample Area,0,No rainfall,2
2/6/2025 5:00,Sample Area,0,No rainfall,2
2/6/2025 6:00,Sample Area,0,No rainfall,2
2/6/2025 7:00,Sample Area,0,No rainfall,2
2/6/2025 8:00,Sample Area,0,No rainfall,2
2/6/2025 9:00,Sample Area,0,No rainfall,2
2/6/2025 10:00,Sample Area,0,No rainfall,2
2/6/2025 11:00,Sample Area,0,No rainfall,2
2/6/2025 12:00,Sample Area,0,No rainfall,2
2/6/2025 13:00,Sample Area,0,No rainfall,2
2/6/2025 14:00,Sample Area,1.4,Moderate,2
2/6/2025 15:00,Sample Area,0,No rainfall,2
2/6/2025 16:00,Sample Area,0,No rainfall,2
2/6/2025 17:00,Sample Area,0,No rainfall,2
2/6/2025 18:00,Sample Area,0.34,Slight,2
2/6/2025 19:00,Sample Area,0,No rainfall,2
2/6/2025 20:00,Sample Area,0.97,Moderate,2
2/6/2025 21:00,Sample Area,0,No rainfall,2
2/6/2025 22:00,Sample Area,0,No rainfall,2
2/6/2025 23:00,Sample Area,0,No rainfall,2
2/7/2025 0:00,Sample Area,0,No rainfall,2
2/7/2025 1:00,Sample Area,0,No rainfall,2
2/7/2025 2:00,Sample Area,0,No rainfall,2
2/7/2025 3:00,Sample Area,0,No rainfall,2
2/7/2025 4:00,Sample Area,0,No rainfall,2
2/7/2025 5:00,Sample Area,0,No rainfall,2
2/7/2025 6:00,Sample Area,0,No rainfall,2
2/7/2025 7:00,Sample Area,0,No rainfall,2
2/7/2025 8:00,Sample Area,0.65,Moderate,2
2/7/2025 9:00,Sample Area,0,No rainfall,2
2/7/2025 10:00,Sample Area,0,No rainfall,2
2/7/2025 11:00,Sample Area,0,No rainfall,2
2/7/2025 12:00,Sample Area,0,No rainfall,2
2/7/2025 13:00,Sample Area,0,No rainfall,2
2/7/2025 14:00,Sample Area,0,No rainfall,2
2/7/2025 15:00,Sample Area,0,No rainfall,2
2/7/2025 16:00,Sample Area,0,No rainfall,2
2/7/2025 17:00,Sample Area,0,No rainfall,2
2/7/2025 18:00,Sample Area,0,No rainfall,2
2/7/2025 19:00,Sample Area,0,No rainfall,2
2/7/2025 20:00,Sample Area,0,No rainfall,2
2/7/2025 21:00,Sample Area,0,No rainfall,2
2/7/2025 22:00,Sample Area,0,No rainfall,2
2/7/2025 23:00,Sample Area,1.08,Moderate,2
2/8/2025 0:00,Sample Area,0,No rainfall,2
2/8/2025 1:00,Sample Area,0,No rainfall,2
2/8/2025 2:00,Sample Area,0,No rainfall,2
2/8/2025 3:00,Sample Area,0,No rainfall,2
2/8/2025 4:00,Sample Area,0.13,Slight,2
2/8/2025 5:00,Sample Area,1.24,Moderate,2
2/8/2025 6:00,Sample Area,0,No rainfall,2
2/8/2025 7:00,Sample Area,0,No rainfall,2
2/8/2025 8:00,Sample Area,0,No rainfall,2
2/8/2025 9:00,Sample Area,0,No rainfall,2
2/8/2025 10:00,Sample Area,0.81,Moderate,2
2/8/2025 11:00,Sample Area,0,No rainfall,2
2/8/2025 12:00,Sample Area,0,No rainfall,2
2/8/2025 13:00,Sample Area,0,No rainfall,2
2/8/2025 14:00,Sample Area,0,No rainfall,2
2/8/2025 15:00,Sample Area,1.1,Moderate,2
2/8/2025 16:00,Sample Area,0,No rainfall,2
2/8/2025 17:00,Sample Area,0,No rainfall,2
2/8/2025 18:00,Sample Area,0,No rainfall,2
2/8/2025 19:00,Sample Area,0,No rainfall,2
2/8/2025 20:00,Sample Area,1.45,Moderate,2
2/8/2025 21:00,Sample Area,0.7,Moderate,2
2/8/2025 22:00,Sample Area,0.19,Slight,2
2/8/2025 23:00,Sample Area,0,No rainfall,2
2/9/2025 0:00,Sample Area,0,No rainfall,2
2/9/2025 1:00,Sample Area,0,No rainfall,2
2/9/2025 2:00,Sample Area,0,No rainfall,2
2/9/2025 3:00,Sample Area,0,No rainfall,2
2/9/2025 4:00,Sample Area,0,No rainfall,2
2/9/2025 5:00,Sample Area,0,No rainfall,2
2/9/2025 6:00,Sample Area,0,No rainfall,2
2/9/2025 7:00,Sample Area,0,No rainfall,2
2/9/2025 8:00,Sample Area,0,No rainfall,2
2/9/2025 9:00,Sample Area,0.61,Moderate,2
2/9/2025 10:00,Sample Area,0,No rainfall,2
2/9/2025 11:00,Sample Area,0,No rainfall,2
2/9/2025 12:00,Sample Area,1.27,Moderate,2
2/9/2025 13:00,Sample Area,0,No rainfall,2
2/9/2025 14:00,Sample Area,0,No rainfall,2
2/9/2025 15:00,Sample Area,0,No rainfall,2
2/9/2025 16:00,Sample Area,0,No rainfall,2
2/9/2025 17:00,Sample Area,0,No rainfall,2
2/9/2025 18:00,Sample Area,1.13,Moderate,2
2/9/2025 19:00,Sample Area,0,No rainfall,2
2/9/2025 20:00,Sample Area,0,No rainfall,2
2/9/2025 21:00,Sample Area,0,No rainfall,2
2/9/2025 22:00,Sample Area,0,No rainfall,2
2/9/2025 23:00,Sample Area,0,No rainfall,2
2/10/2025 0:00,Sample Area,0,No rainfall,2
2/10/2025 1:00,Sample Area,0,No rainfall,2
2/10/2025 2:00,Sample Area,0,No rainfall,2
2/10/2025 3:00,Sample Area,0,No rainfall,2
2/10/2025 4:00,Sample Area,0,No rainfall,2
2/10/2025 5:00,Sample Area,0,No rainfall,2
2/10/2025 6:00,Sample Area,0,No rainfall,2
2/10/2025 7:00,Sample Area,0,No rainfall,2
2/10/2025 8:00,Sample Area,0,No rainfall,2
2/10/2025 9:00,Sample Area,0.83,Moderate,2
2/10/2025 10:00,Sample Area,1.49,Moderate,2
2/10/2025 11:00,Sample Area,0,No rainfall,2
2/10/2025 12:00,Sample Area,0,No rainfall,2
2/10/2025 13:00,Sample Area,0,No rainfall,2
2/10/2025 14:00,Sample Area,0,No rainfall,2
2/10/2025 15:00,Sample Area,0,No rainfall,2
2/10/2025 16:00,Sample Area,0,No rainfall,2
2/10/2025 17:00,Sample Area,0,No rainfall,2
2/10/2025 18:00,Sample Area,0,No rainfall,2
2/10/2025 19:00,Sample Area,0,No rainfall,2
2/10/2025 20:00,Sample Area,0,No rainfall,2
2/10/2025 21:00,Sample Area,0,No rainfall,2
2/10/2025 22:00,Sample Area,0,No rainfall,2
2/10/2025 23:00,Sample Area,0,No rainfall,2
2/11/2025 0:00,Sample Area,1,Moderate,2
2/11/2025 1:00,Sample Area,0,No rainfall,2
2/11/2025 2:00,Sample Area,0.52,Moderate,2
2/11/2025 3:00,Sample Area,0,No rainfall,2
2/11/2025 4:00,Sample Area,0,No rainfall,2
2/11/2025 5:00,Sample Area,0,No rainfall,2
2/11/2025 6:00,Sample Area,0,No rainfall,2
2/11/2025 7:00,Sample Area,0,No rainfall,2
2/11/2025 8:00,Sample Area,0,No rainfall,2
2/11/2025 9:00,Sample Area,0,No rainfall,2
2/11/2025 10:00,Sample Area,0,No rainfall,2
2/11/2025 11:00,Sample Area,0,No rainfall,2
2/11/2025 12:00,Sample Area,0.76,Moderate,2
2/11/2025 13:00,Sample Area,0,No rainfall,2
2/11/2025 14:00,Sample Area,0,No rainfall,2
2/11/2025 15:00,Sample Area,0,No rainfall,2
2/11/2025 16:00,Sample Area,0,No rainfall,2
2/11/2025 17:00,Sample Area,0,No rainfall,2
2/11/2025 18:00,Sample Area,0,No rainfall,2
2/11/2025 19:00,Sample Area,0,No rainfall,2
2/11/2025 20:00,Sample Area,0,No rainfall,2
2/11/2025 21:00,Sample Area,0,No rainfall,2
2/11/2025 22:00,Sample Area,0.49,Slight,2
2/11/2025 23:00,Sample Area,0,No rainfall,2
2/12/2025 0:00,Sample Area,0,No rainfall,2
2/12/2025 1:00,Sample Area,0,No rainfall,2
2/12/2025 2:00,Sample Area,0,No rainfall,2
2/12/2025 3:00,Sample Area,0,No rainfall,2
2/12/2025 4:00,Sample Area,0,No rainfall,2
2/12/2025 5:00,Sample Area,0,No rainfall,2
2/12/2025 6:00,Sample Area,1.53,Moderate,2
2/12/2025 7:00,Sample Area,0,No rainfall,2
2/12/2025 8:00,Sample Area,0.32,Slight,2
2/12/2025 9:00,Sample Area,0,No rainfall,2
2/12/2025 10:00,Sample Area,0,No rainfall,2
2/12/2025 11:00,Sample Area,0,No rainfall,2
2/12/2025 12:00,Sample Area,0,No rainfall,2
2/12/2025 13:00,Sample Area,0,No rainfall,2
2/12/2025 14:00,Sample Area,0,No rainfall,2
2/12/2025 15:00,Sample Area,0,No rainfall,2
2/12/2025 16:00,Sample Area,0,No rainfall,2
2/12/2025 17:00,Sample Area,0,No rainfall,2
2/12/2025 18:00,Sample Area,0,No rainfall,2
2/12/2025 19:00,Sample Area,0,No rainfall,2
2/12/2025 20:00,Sample Area,0,No rainfall,2
2/12/2025 21:00,Sample Area,0.11,Slight,2
2/12/2025 22:00,Sample Area,0,No rainfall,2
2/12/2025 23:00,Sample Area,0,No rainfall,2
2/13/2025 0:00,Sample Area,0,No rainfall,2
2/13/2025 1:00,Sample Area,0.09,Slight,2
2/13/2025 2:00,Sample Area,0,No rainfall,2
2/13/2025 3:00,Sample Area,0,No rainfall,2
2/13/2025 4:00,Sample Area,0,No rainfall,2
2/13/2025 5:00,Sample Area,0,No rainfall,2
2/13/2025 6:00,Sample Area,0,No rainfall,2
2/13/2025 7:00,Sample Area,0.53,Moderate,2
2/13/2025 8:00,Sample Area,0,No rainfall,2
2/13/2025 9:00,Sample Area,1.3,Moderate,2
2/13/2025 10:00,Sample Area,0,No rainfall,2
2/13/2025 11:00,Sample Area,0.37,Slight,2
2/13/2025 12:00,Sample Area,1.68,Moderate,2
2/13/2025 13:00,Sample Area,0,No rainfall,2
2/13/2025 14:00,Sample Area,0,No rainfall,2
2/13/2025 15:00,Sample Area,0,No rainfall,2
2/13/2025 16:00,Sample Area,0,No rainfall,2
2/13/2025 17:00,Sample Area,0,No rainfall,2
2/13/2025 18:00,Sample Area,0,No rainfall,2
2/13/2025 19:00,Sample Area,0,No rainfall,2
2/13/2025 20:00,Sample Area,0,No rainfall,2
