Building ID,Rooftop Area (m²),Total_Collection_L
1261,55,3186.963945
1262,216,12516.076584
1263,229,13269.358971
1264,72,4172.025528
1265,138,7996.382262
1266,172,9966.505427999999
1267,227,13153.469373000002
1268,220,12747.85578
1269,196,11357.180604000001
1270,246,14254.420554000002
1271,100,5794.4799
1272,60,3476.68794
1273,297,17209.605303000004
1274,61,3534.632739
1275,123,7127.210277000001
1276,57,3302.853543
1277,201,11646.904599
1278,269,15587.150931
1279,90,5215.03191
1280,213,12342.242187000002
1281,278,16108.654122000002
1282,134,7764.603066000001
1283,121,7011.320679
1284,104,6026.259096000001
1285,186,10777.732614000002
1286,96,5562.700704000001
1287,192,11125.401408000002
1288,225,13037.579775
1289,287,16630.157313
1290,153,8865.554247
1291,259,15007.702941
1292,91,5272.976709
1293,109,6315.983091
1294,261,15123.592539000001
1295,247,14312.365353
1296,61,3534.632739
1297,179,10372.119021
1298,56,3244.9087440000003
1299,129,7474.879071
1300,180,10430.06382
1301,158,9155.278242
1302,52,3013.1295480000003
1303,76,4403.8047240000005
1304,163,9445.002237
1305,156,9039.388644
1306,89,5157.087111000001
1307,279,16166.598921000003
1308,210,12168.40779
1309,269,15587.150931
1310,178,10314.174222000001
1311,296,17151.660504
1312,57,3302.853543
1313,150,8691.71985
1314,209,12110.462991
1315,173,10024.450227
1316,225,13037.579775
1317,156,9039.388644
1318,150,8691.71985
1319,53,3071.074347
1320,271,15703.040529
1321,247,14312.365353
1322,159,9213.223041000001
1323,295,17093.715705
1324,68,3940.2463320000006
1325,81,4693.528719000001
1326,186,10777.732614000002
1327,61,3534.632739
1328,188,10893.622212
1329,95,5504.755905
1330,168,9734.726232
1331,65,3766.411935
1332,178,10314.174222000001
1333,112,6489.817488000001
1334,158,9155.278242
1335,168,9734.726232
1336,294,17035.770905999998
1337,70,4056.1359300000004
1338,207,11994.573392999999
1339,62,3592.5775379999995
1340,211,12226.352589000002
1341,53,3071.074347
1342,205,11878.683795000003
1343,151,8749.664649
1344,299,17325.494901000002
1345,272,15760.985328000002
1346,108,6258.038292
1347,296,17151.660504
1348,177,10256.229423
1349,76,4403.8047240000005
1350,118,6837.486282000001
1351,74,4287.915126
1352,180,10430.06382
1353,146,8459.940654000002
1354,245,14196.475755
1355,74,4287.915126
1356,197,11415.125403
1357,211,12226.352589000002
1358,203,11762.794197000001
1359,175,10140.339825000001
1360,182,10545.953418
1361,276,15992.764524
1362,238,13790.862162000001
1363,269,15587.150931
1364,270,15645.095730000001
1365,58,3360.798342
1366,165,9560.891835
1367,279,16166.598921000003
1368,227,13153.469373000002
1369,183,10603.898217
1370,260,15065.64774
1371,109,6315.983091
1372,221,12805.800579
1373,170,9850.61583
1374,188,10893.622212
1375,243,14080.586157000002
1376,224,12979.634976000001
1377,157,9097.333443
1378,157,9097.333443
1379,250,14486.19975
1380,262,15181.537338000002
1381,265,15355.371734999999
1382,275,15934.819725
1383,263,15239.482137
1384,180,10430.06382
1385,125,7243.099875
1386,269,15587.150931
1387,79,4577.639121
1388,267,15471.261333
1389,289,16746.046911
1390,70,4056.1359300000004
1391,205,11878.683795000003
1392,297,17209.605303000004
1393,267,15471.261333
1394,239,13848.806961
1395,210,12168.40779
1396,262,15181.537338000002
1397,212,12284.297388
1398,229,13269.358971
1399,83,4809.418317
1400,90,5215.03191
1401,100,5794.4799
1402,224,12979.634976000001
1403,131,7590.768669000001
1404,107,6200.093493
1405,124,7185.155075999999
1406,234,13559.082966
1407,72,4172.025528
1408,225,13037.579775
1409,177,10256.229423
1410,199,11531.015001
1411,66,3824.3567339999995
1412,118,6837.486282000001
1413,157,9097.333443
1414,188,10893.622212
1415,143,8286.106257
1416,64,3708.4671359999998
1417,140,8112.271860000001
1418,212,12284.297388
1419,82,4751.473518
1420,261,15123.592539000001
1421,174,10082.395026
1422,65,3766.411935
1423,211,12226.352589000002
1424,115,6663.651885000001
1425,276,15992.764524
1426,217,12574.021383000001
1427,297,17209.605303000004
1428,205,11878.683795000003
1429,96,5562.700704000001
1430,216,12516.076584
1431,247,14312.365353
1432,250,14486.19975
1433,197,11415.125403
1434,173,10024.450227
1435,50,2897.23995
1436,249,14428.254951
1437,296,17151.660504
1438,136,7880.492664000001
1439,177,10256.229423
1440,240,13906.75176
1441,116,6721.596684
1442,53,3071.074347
1443,235,13617.027765
1444,202,11704.849398
1445,96,5562.700704000001
1446,87,5041.197513
1447,192,11125.401408000002
1448,240,13906.75176
1449,70,4056.1359300000004
1450,276,15992.764524
1451,106,6142.148694
1452,166,9618.836634
1453,230,13327.303770000002
1454,95,5504.755905
1455,293,16977.826107
1456,191,11067.456608999999
1457,277,16050.709323
1458,253,14660.034147
1459,194,11241.291006000001
1460,88,5099.142312
1461,186,10777.732614000002
1462,148,8575.830252
1463,126,7301.044674000001
1464,256,14833.868543999999
1465,259,15007.702941
1466,164,9502.947036
1467,274,15876.874926
1468,183,10603.898217
1469,268,15529.206132000001
1470,200,11588.9598
1471,236,13674.972564000002
1472,140,8112.271860000001
1473,147,8517.885452999999
1474,169,9792.671031
1475,95,5504.755905
1476,87,5041.197513
1477,191,11067.456608999999
1478,149,8633.775051
1479,294,17035.770905999998
1480,121,7011.320679
1481,239,13848.806961
1482,84,4867.363116
1483,196,11357.180604000001
1484,79,4577.639121
1485,127,7358.9894730000005
1486,133,7706.658267000001
1487,162,9387.057438000002
1488,74,4287.915126
1489,217,12574.021383000001
1490,137,7938.437463
1491,63,3650.5223370000003
1492,203,11762.794197000001
1493,151,8749.664649
1494,264,15297.426935999998
1495,199,11531.015001
1496,225,13037.579775
1497,298,17267.550102
1498,132,7648.713467999999
1499,159,9213.223041000001
1500,228,13211.414172
1501,180,10430.06382
1502,219,12689.910981
1503,68,3940.2463320000006
1504,250,14486.19975
1505,77,4461.749523
1506,261,15123.592539000001
1507,222,12863.745378
1508,120,6953.37588
1509,255,14775.923745000002
1510,112,6489.817488000001
1511,122,7069.265478
1512,173,10024.450227
1513,168,9734.726232
1514,170,9850.61583
1515,68,3940.2463320000006
1516,224,12979.634976000001
1517,293,16977.826107
1518,191,11067.456608999999
1519,169,9792.671031
1520,215,12458.131785
1521,230,13327.303770000002
1522,110,6373.92789
1523,213,12342.242187000002
1524,217,12574.021383000001
1525,258,14949.758142
1526,79,4577.639121
1527,58,3360.798342
1528,113,6547.762287
1529,210,12168.40779
1530,169,9792.671031
1531,101,5852.424699
1532,138,7996.382262
1533,191,11067.456608999999
1534,252,14602.089348000001
1535,102,5910.369498
1536,276,15992.764524
1537,282,16340.433318
1538,236,13674.972564000002
1539,127,7358.9894730000005
1540,271,15703.040529
1541,90,5215.03191
1542,245,14196.475755
1543,117,6779.541483
1544,269,15587.150931
1545,57,3302.853543
1546,51,2955.184749
1547,154,8923.499046
1548,174,10082.395026
1549,159,9213.223041000001
1550,135,7822.5478650000005
1551,218,12631.966182
1552,169,9792.671031
1553,176,10198.284624
1554,232,13443.193368
1555,65,3766.411935
1556,270,15645.095730000001
1557,111,6431.872689
1558,162,9387.057438000002
1559,225,13037.579775
1560,207,11994.573392999999
1561,61,3534.632739
1562,84,4867.363116
1563,60,3476.68794
1564,113,6547.762287
1565,287,16630.157313
1566,99,5736.5351009999995
1567,262,15181.537338000002
1568,198,11473.070201999999
1569,118,6837.486282000001
1570,97,5620.645503000001
1571,69,3998.191131
1572,150,8691.71985
1573,244,14138.530956
1574,221,12805.800579
1575,210,12168.40779
1576,294,17035.770905999998
1577,250,14486.19975
1578,238,13790.862162000001
1579,186,10777.732614000002
1580,117,6779.541483
1581,84,4867.363116
1582,258,14949.758142
1583,275,15934.819725
1584,265,15355.371734999999
1585,273,15818.930127000001
1586,114,6605.707086
1587,57,3302.853543
1588,94,5446.811106
1589,136,7880.492664000001
1590,224,12979.634976000001
1591,217,12574.021383000001
1592,125,7243.099875
1593,231,13385.248569
1594,125,7243.099875
1595,223,12921.690176999999
1596,96,5562.700704000001
1597,64,3708.4671359999998
1598,154,8923.499046
1599,196,11357.180604000001
1600,75,4345.859925
1601,101,5852.424699
1602,142,8228.161458
1603,199,11531.015001
1604,281,16282.488519
1605,70,4056.1359300000004
1606,100,5794.4799
1607,87,5041.197513
1608,69,3998.191131
1609,298,17267.550102
1610,206,11936.628594
1611,228,13211.414172
1612,181,10488.008619
1613,104,6026.259096000001
1614,248,14370.310151999998
1615,141,8170.216659
1616,77,4461.749523
1617,53,3071.074347
1618,199,11531.015001
1619,125,7243.099875
1620,222,12863.745378
1621,116,6721.596684
1622,135,7822.5478650000005
1623,285,16514.267715
1624,243,14080.586157000002
1625,265,15355.371734999999
1626,211,12226.352589000002
1627,140,8112.271860000001
1628,232,13443.193368
1629,154,8923.499046
1630,50,2897.23995
1631,121,7011.320679
1632,136,7880.492664000001
1633,215,12458.131785
1634,55,3186.963945
1635,263,15239.482137
1636,202,11704.849398
1637,259,15007.702941
1638,194,11241.291006000001
1639,110,6373.92789
1640,61,3534.632739
1641,55,3186.963945
1642,267,15471.261333
1643,76,4403.8047240000005
1644,185,10719.787815
1645,260,15065.64774
1646,173,10024.450227
1647,155,8981.443845
1648,242,14022.641358
1649,234,13559.082966
1650,142,8228.161458
1651,158,9155.278242
1652,290,16803.991710000002
1653,148,8575.830252
1654,217,12574.021383000001
1655,191,11067.456608999999
1656,84,4867.363116
1657,225,13037.579775
1658,286,16572.212514
1659,133,7706.658267000001
1660,105,6084.203895
1661,226,13095.524574
1662,190,11009.51181
1663,238,13790.862162000001
1664,279,16166.598921000003
1665,98,5678.5903020000005
1666,95,5504.755905
1667,162,9387.057438000002
1668,239,13848.806961
1669,185,10719.787815
1670,92,5330.921508
1671,197,11415.125403
1672,173,10024.450227
1673,146,8459.940654000002
1674,139,8054.327061000001
1675,88,5099.142312
1676,134,7764.603066000001
1677,294,17035.770905999998
1678,226,13095.524574
1679,241,13964.696559
1680,111,6431.872689
1681,155,8981.443845
1682,156,9039.388644
1683,103,5968.314297
1684,175,10140.339825000001
1685,282,16340.433318
1686,58,3360.798342
1687,137,7938.437463
1688,86,4983.252713999999
1689,98,5678.5903020000005
1690,90,5215.03191
1691,66,3824.3567339999995
1692,137,7938.437463
1693,70,4056.1359300000004
1694,100,5794.4799
1695,108,6258.038292
1696,216,12516.076584
1697,232,13443.193368
1698,90,5215.03191
1699,88,5099.142312
1700,190,11009.51181
1701,241,13964.696559
1702,60,3476.68794
1703,287,16630.157313
1704,196,11357.180604000001
1705,188,10893.622212
1706,126,7301.044674000001
1707,176,10198.284624
1708,95,5504.755905
1709,94,5446.811106
1710,50,2897.23995
1711,217,12574.021383000001
1712,157,9097.333443
1713,68,3940.2463320000006
1714,125,7243.099875
1715,121,7011.320679
1716,249,14428.254951
1717,238,13790.862162000001
1718,294,17035.770905999998
1719,158,9155.278242
1720,61,3534.632739
1721,238,13790.862162000001
1722,289,16746.046911
1723,210,12168.40779
1724,94,5446.811106
1725,139,8054.327061000001
1726,152,8807.609448000001
1727,269,15587.150931
1728,299,17325.494901000002
1729,246,14254.420554000002
1730,57,3302.853543
1731,202,11704.849398
1732,140,8112.271860000001
1733,223,12921.690176999999
1734,136,7880.492664000001
1735,207,11994.573392999999
1736,286,16572.212514
1737,224,12979.634976000001
1738,264,15297.426935999998
1739,226,13095.524574
1740,224,12979.634976000001
1741,133,7706.658267000001
1742,131,7590.768669000001
1743,195,11299.235805
1744,243,14080.586157000002
1745,117,6779.541483
1746,271,15703.040529
1747,210,12168.40779
1748,176,10198.284624
1749,213,12342.242187000002
1750,131,7590.768669000001
1751,278,16108.654122000002
1752,196,11357.180604000001
1753,288,16688.102112
1754,205,11878.683795000003
1755,217,12574.021383000001
1756,133,7706.658267000001
1757,162,9387.057438000002
1758,274,15876.874926
1759,125,7243.099875
1760,171,9908.560629000001
1761,292,16919.881308000004
1762,192,11125.401408000002
1763,90,5215.03191
1764,216,12516.076584
1765,51,2955.184749
1766,240,13906.75176
1767,78,4519.694322
1768,154,8923.499046
1769,251,14544.144549
1770,243,14080.586157000002
1771,100,5794.4799
1772,124,7185.155075999999
1773,254,14717.978946000001
1774,59,3418.7431410000004
1775,191,11067.456608999999
1776,259,15007.702941
1777,100,5794.4799
1778,167,9676.781433
1779,250,14486.19975
1780,170,9850.61583
1781,88,5099.142312
1782,77,4461.749523
1783,52,3013.1295480000003
1784,133,7706.658267000001
1785,247,14312.365353
1786,204,11820.738996
1787,166,9618.836634
1788,51,2955.184749
1789,142,8228.161458
1790,215,12458.131785
1791,180,10430.06382
1792,193,11183.346207
1793,143,8286.106257
1794,89,5157.087111000001
1795,51,2955.184749
1796,130,7532.82387
1797,218,12631.966182
1798,61,3534.632739
1799,212,12284.297388
1800,284,16456.322916
1801,114,6605.707086
1802,104,6026.259096000001
1803,94,5446.811106
1804,256,14833.868543999999
1805,267,15471.261333
1806,150,8691.71985
1807,262,15181.537338000002
1808,111,6431.872689
1809,98,5678.5903020000005
1810,176,10198.284624
1811,272,15760.985328000002
1812,202,11704.849398
1813,72,4172.025528
1814,201,11646.904599
1815,298,17267.550102
1816,87,5041.197513
1817,77,4461.749523
1818,70,4056.1359300000004
1819,231,13385.248569
1820,156,9039.388644
1821,195,11299.235805
1822,213,12342.242187000002
1823,148,8575.830252
1824,222,12863.745378
1825,168,9734.726232
1826,122,7069.265478
1827,230,13327.303770000002
1828,279,16166.598921000003
1829,171,9908.560629000001
1830,79,4577.639121
1831,237,13732.917363
1832,157,9097.333443
1833,147,8517.885452999999
1834,81,4693.528719000001
1835,244,14138.530956
1836,244,14138.530956
1837,205,11878.683795000003
1838,221,12805.800579
1839,128,7416.9342719999995
1840,90,5215.03191
1841,112,6489.817488000001
1842,72,4172.025528
1843,153,8865.554247
1844,124,7185.155075999999
1845,97,5620.645503000001
1846,209,12110.462991
1847,299,17325.494901000002
1848,106,6142.148694
1849,167,9676.781433
1850,149,8633.775051
1851,173,10024.450227
1852,210,12168.40779
1853,201,11646.904599
1854,216,12516.076584
1855,83,4809.418317
1856,233,13501.138167000001
1857,205,11878.683795000003
1858,214,12400.186986
1859,56,3244.9087440000003
1860,245,14196.475755
1861,214,12400.186986
1862,105,6084.203895
1863,114,6605.707086
1864,242,14022.641358
1865,96,5562.700704000001
1866,197,11415.125403
1867,68,3940.2463320000006
1868,206,11936.628594
1869,251,14544.144549
1870,237,13732.917363
1871,195,11299.235805
1872,269,15587.150931
1873,212,12284.297388
1874,220,12747.85578
1875,288,16688.102112
1876,272,15760.985328000002
1877,268,15529.206132000001
1878,175,10140.339825000001
1879,188,10893.622212
1880,98,5678.5903020000005
1881,162,9387.057438000002
1882,87,5041.197513
1883,113,6547.762287
1884,118,6837.486282000001
1885,185,10719.787815
1886,211,12226.352589000002
1887,225,13037.579775
1888,165,9560.891835
1889,233,13501.138167000001
1890,253,14660.034147
1891,279,16166.598921000003
1892,114,6605.707086
1893,80,4635.58392
1894,181,10488.008619
1895,162,9387.057438000002
1896,158,9155.278242
1897,227,13153.469373000002
1898,118,6837.486282000001
1899,207,11994.573392999999
1900,169,9792.671031
1901,137,7938.437463
1902,236,13674.972564000002
1903,116,6721.596684
1904,124,7185.155075999999
1905,94,5446.811106
1906,53,3071.074347
1907,203,11762.794197000001
1908,204,11820.738996
1909,223,12921.690176999999
1910,295,17093.715705
1911,156,9039.388644
1912,241,13964.696559
1913,268,15529.206132000001
1914,283,16398.378117
1915,100,5794.4799
1916,99,5736.5351009999995
1917,55,3186.963945
1918,108,6258.038292
1919,174,10082.395026
1920,192,11125.401408000002
1921,294,17035.770905999998
1922,79,4577.639121
1923,219,12689.910981
1924,278,16108.654122000002
1925,171,9908.560629000001
1926,174,10082.395026
1927,86,4983.252713999999
1928,219,12689.910981
1929,173,10024.450227
1930,150,8691.71985
1931,84,4867.363116
1932,136,7880.492664000001
1933,183,10603.898217
1934,245,14196.475755
1935,67,3882.3015330000003
1936,250,14486.19975
1937,162,9387.057438000002
1938,78,4519.694322
1939,126,7301.044674000001
1940,108,6258.038292
1941,224,12979.634976000001
1942,175,10140.339825000001
1943,293,16977.826107
1944,194,11241.291006000001
1945,158,9155.278242
1946,273,15818.930127000001
1947,289,16746.046911
1948,71,4114.080729
1949,117,6779.541483
1950,118,6837.486282000001
1951,214,12400.186986
1952,282,16340.433318
